title,source_country,date,url,clean_text,headline_length_words,month
AB - BM raporu : Gazzenin toparlanması ve yeniden inşası için 71 milyar dolardan fazlasına ihtiyaç var,United States,2026-04-21 19:30:00,https://tr.euronews.com/2026/04/21/ab-bm-raporu-gazzenin-toparlanmasi-ve-yeniden-insasi-icin-71-milyar-dolardan-fazlasina-iht,ab bm raporu gazzenin toparlanması ve yeniden inşası için 71 milyar dolardan fazlasına ihtiyaç var,15,2026-04
مصطفى : الاستقرار الاقتصادي أولوية ويتطلب دعمًا ماليًا عاجلًا ومستدامًا,Israel,2026-04-20 15:45:00,https://pnn.ps/news/722046,مصطفى الاستقرار الاقتصادي أولوية ويتطلب دعم ا مالي ا عاجل ا ومستدام ا,13,2026-04
Hamas : Yerel seçimler tüm meşruiyetlerin yenilenmesi için olumlu bir adımdır,Turkey,2026-04-26 17:45:00,https://www.haksozhaber.net/hamas-yerel-secimler-tum-mesruiyetlerin-yenilenmesi-icin-olumlu-bir-adimdir-203882h.htm,hamas yerel seçimler tüm meşruiyetlerin yenilenmesi için olumlu bir adımdır,10,2026-04
60 former united kingdom ambassadors warn of Israel West Bank annexation steps – Middle East Monitor,Israel,2026-04-25 13:45:00,https://www.middleeastmonitor.com/20260425-60-former-uk-ambassadors-warn-of-israels-west-bank-annexation-steps/,60 former united kingdom ambassadors warn of israel west bank annexation steps middle east monitor,15,2026-04
Local elections in the West Bank and part of Gaza could test public trust,United States,2026-04-25 12:45:00,https://www.ksat.com/news/world/2026/04/25/local-elections-in-the-west-bank-and-part-of-gaza-could-test-public-trust/,local elections in the west bank and part of gaza could test public trust,14,2026-04
"Jailed Palestinian leader Barghouti could head  democratic renewal , son says",Israel,2026-04-24 13:00:00,https://www.al-monitor.com/originals/2026/04/jailed-palestinian-leader-barghouti-could-head-democratic-renewal-son-says,jailed palestinian leader barghouti could head democratic renewal son says,10,2026-04
Local elections in the West Bank and part of Gaza could test public trust,United States,2026-04-25 11:30:00,https://www.clickondetroit.com/news/world/2026/04/25/local-elections-in-the-west-bank-and-part-of-gaza-could-test-public-trust/,local elections in the west bank and part of gaza could test public trust,14,2026-04
Local elections in the West Bank and part of Gaza could test public trust,United States,2026-04-25 06:45:00,https://www.seattletimes.com/nation-world/local-elections-in-the-west-bank-and-part-of-gaza-could-test-public-trust/,local elections in the west bank and part of gaza could test public trust,14,2026-04
Geçim kaynakları hedef alındı : Filistinde yerleşimci şiddeti sürüyor ! ,Turkey,2026-04-19 10:30:00,https://www.haber7.com/dunya/haber/3621302-gecim-kaynaklari-hedef-alindi-filistinde-yerlesimci-siddeti-suruyor,geçim kaynakları hedef alındı filistinde yerleşimci şiddeti sürüyor,8,2026-04
"Vice President Al - Sheikh meets Greek Prime Minister , discusses developments in Palestine and region",Israel,2026-04-17 19:30:00,https://english.wafa.ps/Pages/Details/169530,vice president al sheikh meets greek prime minister discusses developments in palestine and region,14,2026-04
İsrailin esir aldığı Filistinlilerin serbest bırakılması çağrısıyla Pariste yürüyüş düzenlendi,Turkey,2026-04-18 15:15:00,https://www.haberler.com/guncel/israil-in-esir-aldigi-filistinlilerin-serbest-19762213-haberi/,i srailin esir aldığı filistinlilerin serbest bırakılması çağrısıyla pariste yürüyüş düzenlendi,11,2026-04
Weekly Briefing : Israel impunity is crumbling – Mondoweiss,Israel,2026-04-19 23:15:00,https://mondoweiss.net/2026/04/weekly-briefing-israels-impunity-is-crumbling/,weekly briefing israel impunity is crumbling mondoweiss,7,2026-04
World News : Gazans vote for first time in two decades,United States,2026-04-26 00:00:00,https://www.gdnonline.com:443/Details/1392728,world news gazans vote for first time in two decades,10,2026-04
Palestinians vote in West Bank and central Gaza municipal elections,United States,2026-04-25 18:00:00,https://www.euronews.com/2026/04/25/palestinians-vote-in-west-bank-and-central-gaza-municipal-elections-the-first-since-war-st,palestinians vote in west bank and central gaza municipal elections,10,2026-04
Local elections in the West Bank and part of Gaza could test public trust,United States,2026-04-25 09:30:00,https://www.news4jax.com/news/world/2026/04/25/local-elections-in-the-west-bank-and-part-of-gaza-could-test-public-trust/,local elections in the west bank and part of gaza could test public trust,14,2026-04
90 أسيرة يقبعن في سجون الاحتلال وسط ظروف صعبة,Israel,2026-04-22 18:30:00,https://palinfo.com/news/2026/04/22/1106870/,90 أسيرة يقبعن في سجون الاحتلال وسط ظروف صعبة,9,2026-04
Britain created the template for Israel occupation . It must own up to its crimes in Palestine,Israel,2026-04-29 13:30:00,https://www.middleeasteye.net/opinion/britain-legacy-of-violence-palestine,britain created the template for israel occupation it must own up to its crimes in palestine,16,2026-04
"Gazzenin yeniden inşası için 10 yılda 71 , 4 milyar dolar gerekiyor",Turkey,2026-04-21 13:30:00,https://www.aa.com.tr/tr/dunya/gazzenin-yeniden-insasi-icin-10-yilda-71-4-milyar-dolar-gerekiyor/3913402,gazzenin yeniden inşası için 10 yılda 71 4 milyar dolar gerekiyor,11,2026-04
New vote in parts of Gaza a success | The Arkansas Democrat - Gazette - Arkansa Best News Source,United States,2026-04-27 11:00:00,http://www.arkansasonline.com/news/2026/apr/27/new-vote-in-parts-of-gaza-a-success/,new vote in parts of gaza a success the arkansas democrat gazette arkansa best news source,16,2026-04
الأمم المتحدة : الوضع بغزة والضفة يشهد تدهورًا مطردًا,Israel,2026-04-28 23:45:00,https://www.alwatanvoice.com/arabic/news/2026/04/29/1553065.html,الأمم المتحدة الوضع بغزة والضفة يشهد تدهور ا مطرد ا,10,2026-04
Palestinians vote in first municipal elections since Gaza war,Turkey,2026-04-25 13:15:00,https://www.dailysabah.com/world/mid-east/palestinians-vote-in-first-municipal-elections-since-gaza-war,palestinians vote in first municipal elections since gaza war,9,2026-04
"  Her gün insanlar ölüyor , bu ateşkes değil  - Son Dakika Haberler",Turkey,2026-04-19 06:15:00,https://www.sabah.com.tr/dunya/her-gun-insanlar-oluyor-bu-ateskes-degil-7566414,her gün insanlar ölüyor bu ateşkes değil son dakika haberler,10,2026-04
رئيس الوزراء : هدفنا الاستقرار الاقتصادي وصولا إلى الاستقلال - شبكة فلسطين للأنباء,Israel,2026-04-20 23:15:00,https://www.shfanews.net/post/276944,رئيس الوزراء هدفنا الاستقرار الاقتصادي وصولا إلى الاستقلال شبكة فلسطين للأنباء,11,2026-04
أيمن الرقب : غزة جزء لا يتجزأ من فلسطين رغم التصعيد والضغوط الدولية,Egypt,2026-04-26 17:15:00,https://www.dostor.org/5526240,أيمن الرقب غزة جزء لا يتجزأ من فلسطين رغم التصعيد والضغوط الدولية,12,2026-04
Palestinian authorities call local elections in a Gaza community and the West Bank a success,United States,2026-04-26 23:15:00,https://www.news4jax.com/news/world/2026/04/26/palestinian-authorities-call-local-elections-in-a-gaza-community-and-the-west-bank-a-success/,palestinian authorities call local elections in a gaza community and the west bank a success,15,2026-04
Local elections in the West Bank and part of Gaza could test public trust,United States,2026-04-25 10:00:00,https://www.wsls.com/news/world/2026/04/25/local-elections-in-the-west-bank-and-part-of-gaza-could-test-public-trust/,local elections in the west bank and part of gaza could test public trust,14,2026-04
Palestinian authorities call local elections in a Gaza community and the West Bank a success,United States,2026-04-26 21:15:00,https://www.clickorlando.com/news/world/2026/04/26/palestinian-authorities-call-local-elections-in-a-gaza-community-and-the-west-bank-a-success/,palestinian authorities call local elections in a gaza community and the west bank a success,15,2026-04
Watch : Europe relationship with Israel is fracturing how far will it go ? ,United States,2026-04-21 13:45:00,https://www.euronews.com/my-europe/2026/04/21/watch-europes-relationship-with-israel-is-fracturing-how-far-will-it-go,watch europe relationship with israel is fracturing how far will it go,12,2026-04
عباس وعبد الله الثاني يبحثان تطورات الأوضاع في فلسطين,Egypt,2026-04-28 14:15:00,https://www.shorouknews.com/news/view.aspx?cdate=28042026&id=eed4c4ec-29c8-44fb-866a-95fdef917864,عباس وعبد الله الثاني يبحثان تطورات الأوضاع في فلسطين,9,2026-04
İsveç  te İsrailin saldırılarına protesto,Turkey,2026-04-18 17:45:00,https://haber.mynet.com/isvec-te-israil-in-saldirilarina-protesto-110107289508,i sveç te i srailin saldırılarına protesto,7,2026-04
Palestinians vote in local elections in West Bank and part of Gaza | Chattanooga Times Free Press,United States,2026-04-26 06:15:00,http://www.timesfreepress.com/news/2026/apr/26/palestinians-vote-in-local-elections-in-west-bank-and-part-of-gaza-tfp/,palestinians vote in local elections in west bank and part of gaza chattanooga times free press,16,2026-04
Local elections in the West Bank and part of Gaza could test public trust,United States,2026-04-25 09:00:00,https://abcnews.com/International/wireStory/local-elections-west-bank-part-gaza-test-public-132371182,local elections in the west bank and part of gaza could test public trust,14,2026-04
Palestinian officials hail local elections in a Gaza community and the West Bank,United States,2026-04-27 12:45:00,https://www.ideastream.org/2026-04-27/palestinian-officials-hail-local-elections-in-a-gaza-community-and-the-west-bank,palestinian officials hail local elections in a gaza community and the west bank,13,2026-04
West Bank and Gaza local elections seen as a step toward presidential vote,United States,2026-04-27 03:30:00,https://www.wsbradio.com/news/world/palestinian/3WZNDV6DNY4PXNEDAPMNNALWHA/,west bank and gaza local elections seen as a step toward presidential vote,13,2026-04
Gaza Deir al - Balah set for first municipal elections in 22 years – Middle East Monitor,Israel,2026-04-24 14:15:00,https://www.middleeastmonitor.com/20260424-gazas-deir-al-balah-set-for-first-municipal-elections-in-22-years/,gaza deir al balah set for first municipal elections in 22 years middle east monitor,15,2026-04
Siyonist İsrailin Camilerin yanı sıra Hristiyanlara ait kilise ve sembolleri hedef alan saldırıları tepki çekti,Turkey,2026-04-21 16:30:00,https://video.haber7.com/video-galeri/362013-siyonist-israilin-camilerin-yani-sira-hristiyanlara-ait-kilise-ve-sembolleri-hedef-alan-saldirilari-tepki-cekti,siyonist i srailin camilerin yanı sıra hristiyanlara ait kilise ve sembolleri hedef alan saldırıları tepki çekti,16,2026-04
Küresel Sumud Parlamenterler Kongresinde  İsraile karşı siyasi olarak harekete geçme  çağrısı,Turkey,2026-04-22 14:00:00,https://www.haksozhaber.net/kuresel-sumud-parlamenterler-kongresinde-israile-karsi-siyasi-olarak-harekete-gecme--203621h.htm,küresel sumud parlamenterler kongresinde i sraile karşı siyasi olarak harekete geçme çağrısı,12,2026-04
Disabled Palestinian child assaulted by Israeli forces in occupied East Jerusalem,Israel,2026-04-30 22:00:00,https://www.middleeastmonitor.com/20260430-disabled-palestinian-child-assaulted-by-israeli-forces-in-occupied-east-jerusalem/,disabled palestinian child assaulted by israeli forces in occupied east jerusalem,11,2026-04
Filistinde 2026 yerel seçimleri için oy verme işlemi başladı,Turkey,2026-04-25 07:45:00,https://www.haberler.com/guncel/filistin-de-2026-yerel-secimleri-icin-oy-verme-19780228-haberi/,filistinde 2026 yerel seçimleri için oy verme işlemi başladı,9,2026-04
Palestinian officials hail local elections in a Gaza community and the West Bank,United States,2026-04-27 10:00:00,https://www.kpbs.org/news/international/2026/04/26/palestinian-officials-hail-local-elections-in-a-gaza-community-and-the-west-bank,palestinian officials hail local elections in a gaza community and the west bank,13,2026-04
"FIFA kongresine damga vuran an ! Elini sıkmadı , sahneyi terk etti ! Alkış alan hareket",Turkey,2026-05-01 08:30:00,https://video.haber7.com/video-galeri/363044-fifa-kongresine-damga-vuran-an-elini-sikmadi-sahneyi-terk-etti-alkis-alan-hareket,fifa kongresine damga vuran an elini sıkmadı sahneyi terk etti alkış alan hareket,13,2026-05
"Filistin Devlet Başkan Yardımcısı Hüseyin eş - Şeyh , Yunanistan  ı ziyaret etti",Turkey,2026-04-17 19:00:00,https://www.haberler.com/guncel/filistin-devlet-baskan-yardimcisi-huseyin-es-seyh-ve-yunanistan-basbakani-micotakis-atina-da-bulustu-19759847-haberi/,filistin devlet başkan yardımcısı hüseyin eş şeyh yunanistan ı ziyaret etti,11,2026-04
Gazzede İsrail hapishanelerindeki Filistinli esirler için mum ışığı nöbeti düzenlendi,Turkey,2026-04-17 01:00:00,https://www.haberler.com/guncel/gazze-de-filistinli-esirler-gunu-icin-dayanisma-etkinligi-duzenlendi-19756936-haberi/,gazzede i srail hapishanelerindeki filistinli esirler için mum ışığı nöbeti düzenlendi,11,2026-04
Israel okays 126 more illegal settlement units in West Bank Jenin,Turkey,2026-04-29 16:45:00,https://www.dailysabah.com/world/mid-east/israel-okays-126-more-illegal-settlement-units-in-west-banks-jenin,israel okays 126 more illegal settlement units in west bank jenin,11,2026-04
  Herkes için adil ve kalıcı bir barışa doğru birlikte çalışmalıyız  ,Turkey,2026-04-29 00:00:00,https://www.haberturk.com/herkes-icin-adil-ve-kalici-bir-barisa-dogru-birlikte-calismaliyiz-3880946,herkes için adil ve kalıcı bir barışa doğru birlikte çalışmalıyız,10,2026-04
الرئيس يجتمع بالملك عبد الله الثاني ويطلعه على برنامج الإصلاح الشامل الذي تنفذه القيادة الفلسطينية – تلفزيون الفجر,Israel,2026-04-28 16:00:00,https://alfajertv.com/news/palnews/727844.html,الرئيس يجتمع بالملك عبد الله الثاني ويطلعه على برنامج الإصلاح الشامل الذي تنفذه القيادة الفلسطينية تلفزيون الفجر,17,2026-04
Küresel Sumud Parlamenterler Kongresinde  İsraile karşı siyasi olarak harekete geçme  çağrısı,Turkey,2026-04-22 11:15:00,https://www.haberler.com/guncel/bruksel-de-kuresel-sumud-parlamenterler-kongresi-nde-filistin-e-destek-vurgusu-19773039-haberi/,küresel sumud parlamenterler kongresinde i sraile karşı siyasi olarak harekete geçme çağrısı,12,2026-04
Israel is an Apartheid State  From the River to the Sea  ,United States,2026-04-29 20:15:00,https://www.dailykos.com/stories/2026/4/29/800030152/community/israel-is-an-apartheid-state-from-the-river-to-the-sea/,israel is an apartheid state from the river to the sea,11,2026-04
انتخابات محلية بالضفة ولأول مرة منذ 22 عاما بدير البلح في غزة,Israel,2026-04-25 04:30:00,https://www.aljazeera.net/news/2026/4/25/%D8%AF%D9%8A%D8%B1-%D8%A7%D9%84%D8%A8%D9%84%D8%AD-%D9%88%D8%A7%D9%84%D8%B6%D9%81%D8%A9-%D9%85%D9%84%D9%8A%D9%88%D9%86-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A-%D9%8A%D8%B4%D8%A7%D8%B1%D9%83,انتخابات محلية بالضفة ولأول مرة منذ 22 عاما بدير البلح في غزة,12,2026-04
Fatah claims  sweeping victory  in 2026 Palestinian local elections,Israel,2026-04-26 10:45:00,http://www.jpost.com/middle-east/article-894145,fatah claims sweeping victory in 2026 palestinian local elections,9,2026-04
Fatah claims  sweeping victory  in 2026 Palestinian local elections,Israel,2026-04-26 11:00:00,https://www.jpost.com/middle-east/article-894145,fatah claims sweeping victory in 2026 palestinian local elections,9,2026-04
BM : İsrailin Gazzeye saldırıları ve top atışları devam ediyor,Turkey,2026-04-17 08:30:00,https://www.haksozhaber.net/bm-israilin-gazzeye-saldirilari-ve-top-atislari-devam-ediyor-203227h.htm,bm i srailin gazzeye saldırıları ve top atışları devam ediyor,10,2026-04
Filistin Başbakanı Mustafadan İsraile karşı  acilen ve kararlı bir şekilde müdahale  çağrısı,Turkey,2026-04-20 09:45:00,https://www.haberler.com/guncel/filistin-basbakani-ndan-israil-e-sert-cagri-19766304-haberi/,filistin başbakanı mustafadan i sraile karşı acilen ve kararlı bir şekilde müdahale çağrısı,13,2026-04
Palestinians vote in local elections | The Arkansas Democrat - Gazette,United States,2026-04-26 12:15:00,http://www.arkansasonline.com/news/2026/apr/26/palestinians-vote-in-local-elections/,palestinians vote in local elections the arkansas democrat gazette,9,2026-04
